system:index,ET_mm_mes,Pozo,anio,fecha,mes,.geo
56_00000000000000000001,114.00000000000001,2A,2025,2025-06-01,6,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
56_00000000000000000002,119.50000000000001,2B,2025,2025-06-01,6,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
56_00000000000000000003,119.50000000000001,3,2025,2025-06-01,6,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
56_00000000000000000004,119.50000000000001,4,2025,2025-06-01,6,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
56_00000000000000000005,119.50000000000001,5,2025,2025-06-01,6,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
56_00000000000000000006,119.50000000000001,6,2025,2025-06-01,6,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
56_00000000000000000007,113.9,7,2025,2025-06-01,6,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
56_00000000000000000008,113.9,8,2025,2025-06-01,6,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
56_00000000000000000009,120.30000000000001,9,2025,2025-06-01,6,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
56_0000000000000000000a,120.9,10,2025,2025-06-01,6,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
56_0000000000000000000b,120.9,11,2025,2025-06-01,6,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
56_0000000000000000000c,114.00000000000001,13,2025,2025-06-01,6,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
56_0000000000000000000d,111.10000000000001,14,2025,2025-06-01,6,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
57_00000000000000000000,118.39999999999999,1,2025,2025-07-01,7,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
57_00000000000000000001,112.5,2A,2025,2025-07-01,7,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
57_00000000000000000002,118.39999999999999,2B,2025,2025-07-01,7,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
57_00000000000000000003,118.39999999999999,3,2025,2025-07-01,7,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
57_00000000000000000004,118.39999999999999,4,2025,2025-07-01,7,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
57_00000000000000000005,118.39999999999999,5,2025,2025-07-01,7,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
57_00000000000000000006,118.39999999999999,6,2025,2025-07-01,7,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
57_00000000000000000007,115.5,7,2025,2025-07-01,7,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
57_00000000000000000008,115.5,8,2025,2025-07-01,7,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
57_00000000000000000009,123.0,9,2025,2025-07-01,7,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
57_0000000000000000000a,120.80000000000001,10,2025,2025-07-01,7,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
57_0000000000000000000b,120.80000000000001,11,2025,2025-07-01,7,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
57_0000000000000000000c,112.5,13,2025,2025-07-01,7,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
57_0000000000000000000d,114.60000000000001,14,2025,2025-07-01,7,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
58_00000000000000000000,124.70000000000002,1,2025,2025-08-01,8,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
58_00000000000000000001,109.80000000000001,2A,2025,2025-08-01,8,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
58_00000000000000000002,124.70000000000002,2B,2025,2025-08-01,8,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
58_00000000000000000003,124.70000000000002,3,2025,2025-08-01,8,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
58_00000000000000000004,124.70000000000002,4,2025,2025-08-01,8,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
58_00000000000000000005,124.70000000000002,5,2025,2025-08-01,8,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
58_00000000000000000006,124.70000000000002,6,2025,2025-08-01,8,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
58_00000000000000000007,120.2,7,2025,2025-08-01,8,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
58_00000000000000000008,120.2,8,2025,2025-08-01,8,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
58_00000000000000000009,116.1,9,2025,2025-08-01,8,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
58_0000000000000000000a,112.7,10,2025,2025-08-01,8,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
58_0000000000000000000b,112.7,11,2025,2025-08-01,8,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
58_0000000000000000000c,109.80000000000001,13,2025,2025-08-01,8,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
58_0000000000000000000d,111.39999999999999,14,2025,2025-08-01,8,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
59_00000000000000000000,101.70000000000002,1,2025,2025-09-01,9,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
59_00000000000000000001,97.9,2A,2025,2025-09-01,9,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
59_00000000000000000002,101.70000000000002,2B,2025,2025-09-01,9,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
59_00000000000000000003,101.70000000000002,3,2025,2025-09-01,9,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
59_00000000000000000004,101.70000000000002,4,2025,2025-09-01,9,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
59_00000000000000000005,101.70000000000002,5,2025,2025-09-01,9,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
59_00000000000000000006,101.70000000000002,6,2025,2025-09-01,9,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
59_00000000000000000007,95.70000000000002,7,2025,2025-09-01,9,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
59_00000000000000000008,95.70000000000002,8,2025,2025-09-01,9,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
59_00000000000000000009,115.8,9,2025,2025-09-01,9,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
59_0000000000000000000a,111.7,10,2025,2025-09-01,9,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
59_0000000000000000000b,111.7,11,2025,2025-09-01,9,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
59_0000000000000000000c,97.9,13,2025,2025-09-01,9,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
59_0000000000000000000d,102.5,14,2025,2025-09-01,9,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
60_00000000000000000000,74.30000000000001,1,2025,2025-10-01,10,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
60_00000000000000000001,72.9,2A,2025,2025-10-01,10,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
60_00000000000000000002,74.30000000000001,2B,2025,2025-10-01,10,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
60_00000000000000000003,74.30000000000001,3,2025,2025-10-01,10,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
60_00000000000000000004,74.30000000000001,4,2025,2025-10-01,10,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
60_00000000000000000005,74.30000000000001,5,2025,2025-10-01,10,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
60_00000000000000000006,74.30000000000001,6,2025,2025-10-01,10,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
60_00000000000000000007,77.4,7,2025,2025-10-01,10,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
60_00000000000000000008,77.4,8,2025,2025-10-01,10,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
60_00000000000000000009,74.4,9,2025,2025-10-01,10,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
60_0000000000000000000a,76.10000000000001,10,2025,2025-10-01,10,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
60_0000000000000000000b,76.10000000000001,11,2025,2025-10-01,10,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
60_0000000000000000000c,72.9,13,2025,2025-10-01,10,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
60_0000000000000000000d,75.5,14,2025,2025-10-01,10,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
61_00000000000000000000,107.7,1,2025,2025-11-01,11,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
61_00000000000000000001,106.60000000000001,2A,2025,2025-11-01,11,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
61_00000000000000000002,107.7,2B,2025,2025-11-01,11,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
61_00000000000000000003,107.7,3,2025,2025-11-01,11,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
61_00000000000000000004,107.7,4,2025,2025-11-01,11,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
61_00000000000000000005,107.7,5,2025,2025-11-01,11,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
61_00000000000000000006,107.7,6,2025,2025-11-01,11,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
61_00000000000000000007,120.5,7,2025,2025-11-01,11,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
61_00000000000000000008,120.5,8,2025,2025-11-01,11,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
61_00000000000000000009,119.60000000000001,9,2025,2025-11-01,11,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
61_0000000000000000000a,124.6,10,2025,2025-11-01,11,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
61_0000000000000000000b,124.6,11,2025,2025-11-01,11,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
61_0000000000000000000c,106.60000000000001,13,2025,2025-11-01,11,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
61_0000000000000000000d,119.80000000000001,14,2025,2025-11-01,11,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
62_00000000000000000000,99.9,1,2025,2025-12-01,12,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
62_00000000000000000001,88.60000000000001,2A,2025,2025-12-01,12,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
62_00000000000000000002,99.9,2B,2025,2025-12-01,12,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
62_00000000000000000003,99.9,3,2025,2025-12-01,12,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
62_00000000000000000004,99.9,4,2025,2025-12-01,12,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
62_00000000000000000005,99.9,5,2025,2025-12-01,12,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
62_00000000000000000006,99.9,6,2025,2025-12-01,12,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
62_00000000000000000007,95.40000000000002,7,2025,2025-12-01,12,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
62_00000000000000000008,95.40000000000002,8,2025,2025-12-01,12,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
62_00000000000000000009,99.3,9,2025,2025-12-01,12,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
62_0000000000000000000a,97.69999999999999,10,2025,2025-12-01,12,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
62_0000000000000000000b,97.69999999999999,11,2025,2025-12-01,12,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
62_0000000000000000000c,88.60000000000001,13,2025,2025-12-01,12,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
62_0000000000000000000d,94.10000000000001,14,2025,2025-12-01,12,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
