system:index,Pozo,anio,fecha,lluvia_mm_mes,mes,.geo
45_00000000000000000007,7,2024,2024-07-01,12.909633472561836,7,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
45_00000000000000000008,8,2024,2024-07-01,12.909633472561836,7,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
45_00000000000000000009,9,2024,2024-07-01,12.909633472561836,7,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
45_0000000000000000000a,10,2024,2024-07-01,12.909633472561836,7,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
45_0000000000000000000b,11,2024,2024-07-01,12.909633472561836,7,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
45_0000000000000000000c,13,2024,2024-07-01,13.167857632040977,7,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
45_0000000000000000000d,14,2024,2024-07-01,12.909633472561836,7,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
46_00000000000000000000,1,2024,2024-08-01,4.9002014845609665,8,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
46_00000000000000000001,2A,2024,2024-08-01,4.9002014845609665,8,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
46_00000000000000000002,2B,2024,2024-08-01,4.9002014845609665,8,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
46_00000000000000000003,3,2024,2024-08-01,7.502909436821938,8,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
46_00000000000000000004,4,2024,2024-08-01,7.502909436821938,8,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
46_00000000000000000005,5,2024,2024-08-01,7.502909436821938,8,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
46_00000000000000000006,6,2024,2024-08-01,4.9002014845609665,8,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
46_00000000000000000007,7,2024,2024-08-01,4.9002014845609665,8,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
46_00000000000000000008,8,2024,2024-08-01,4.9002014845609665,8,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
46_00000000000000000009,9,2024,2024-08-01,4.9002014845609665,8,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
46_0000000000000000000a,10,2024,2024-08-01,4.9002014845609665,8,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
46_0000000000000000000b,11,2024,2024-08-01,4.9002014845609665,8,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
46_0000000000000000000c,13,2024,2024-08-01,7.502909436821938,8,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
46_0000000000000000000d,14,2024,2024-08-01,4.9002014845609665,8,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
47_00000000000000000000,1,2024,2024-09-01,16.87944495305419,9,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
47_00000000000000000001,2A,2024,2024-09-01,16.87944495305419,9,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
47_00000000000000000002,2B,2024,2024-09-01,16.87944495305419,9,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
47_00000000000000000003,3,2024,2024-09-01,16.045135948807,9,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
47_00000000000000000004,4,2024,2024-09-01,16.045135948807,9,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
47_00000000000000000005,5,2024,2024-09-01,16.045135948807,9,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
47_00000000000000000006,6,2024,2024-09-01,16.87944495305419,9,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
47_00000000000000000007,7,2024,2024-09-01,16.87944495305419,9,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
47_00000000000000000008,8,2024,2024-09-01,16.87944495305419,9,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
47_00000000000000000009,9,2024,2024-09-01,16.87944495305419,9,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
47_0000000000000000000a,10,2024,2024-09-01,16.87944495305419,9,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
47_0000000000000000000b,11,2024,2024-09-01,16.87944495305419,9,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
47_0000000000000000000c,13,2024,2024-09-01,16.045135948807,9,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
47_0000000000000000000d,14,2024,2024-09-01,16.87944495305419,9,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
48_00000000000000000000,1,2024,2024-10-01,3.808305340789957,10,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
48_00000000000000000001,2A,2024,2024-10-01,3.808305340789957,10,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
48_00000000000000000002,2B,2024,2024-10-01,3.808305340789957,10,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
48_00000000000000000003,3,2024,2024-10-01,5.330932368291542,10,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
48_00000000000000000004,4,2024,2024-10-01,5.330932368291542,10,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
48_00000000000000000005,5,2024,2024-10-01,5.330932368291542,10,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
48_00000000000000000006,6,2024,2024-10-01,3.808305340789957,10,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
48_00000000000000000007,7,2024,2024-10-01,3.808305340789957,10,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
48_00000000000000000008,8,2024,2024-10-01,3.808305340789957,10,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
48_00000000000000000009,9,2024,2024-10-01,3.808305340789957,10,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
48_0000000000000000000a,10,2024,2024-10-01,3.808305340789957,10,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
48_0000000000000000000b,11,2024,2024-10-01,3.808305340789957,10,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
48_0000000000000000000c,13,2024,2024-10-01,5.330932368291542,10,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
48_0000000000000000000d,14,2024,2024-10-01,3.808305340789957,10,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
49_00000000000000000000,1,2024,2024-11-01,24.468419190496206,11,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
49_00000000000000000001,2A,2024,2024-11-01,24.468419190496206,11,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
49_00000000000000000002,2B,2024,2024-11-01,24.468419190496206,11,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
49_00000000000000000003,3,2024,2024-11-01,21.61929812282324,11,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
49_00000000000000000004,4,2024,2024-11-01,21.61929812282324,11,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
49_00000000000000000005,5,2024,2024-11-01,21.61929812282324,11,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
49_00000000000000000006,6,2024,2024-11-01,24.468419190496206,11,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
49_00000000000000000007,7,2024,2024-11-01,24.468419190496206,11,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
49_00000000000000000008,8,2024,2024-11-01,24.468419190496206,11,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
49_00000000000000000009,9,2024,2024-11-01,24.468419190496206,11,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
49_0000000000000000000a,10,2024,2024-11-01,24.468419190496206,11,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
49_0000000000000000000b,11,2024,2024-11-01,24.468419190496206,11,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
49_0000000000000000000c,13,2024,2024-11-01,21.61929812282324,11,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
49_0000000000000000000d,14,2024,2024-11-01,24.468419190496206,11,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
50_00000000000000000000,1,2024,2024-12-01,13.000916090852115,12,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
50_00000000000000000001,2A,2024,2024-12-01,13.000916090852115,12,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
50_00000000000000000002,2B,2024,2024-12-01,13.000916090852115,12,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
50_00000000000000000003,3,2024,2024-12-01,17.10445894487202,12,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
50_00000000000000000004,4,2024,2024-12-01,17.10445894487202,12,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
50_00000000000000000005,5,2024,2024-12-01,17.10445894487202,12,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
50_00000000000000000006,6,2024,2024-12-01,13.000916090852115,12,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
50_00000000000000000007,7,2024,2024-12-01,13.000916090852115,12,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
50_00000000000000000008,8,2024,2024-12-01,13.000916090852115,12,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
50_00000000000000000009,9,2024,2024-12-01,13.000916090852115,12,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
50_0000000000000000000a,10,2024,2024-12-01,13.000916090852115,12,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
50_0000000000000000000b,11,2024,2024-12-01,13.000916090852115,12,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
50_0000000000000000000c,13,2024,2024-12-01,17.10445894487202,12,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
50_0000000000000000000d,14,2024,2024-12-01,13.000916090852115,12,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
51_00000000000000000000,1,2025,2025-01-01,45.28091870015487,1,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
51_00000000000000000001,2A,2025,2025-01-01,45.28091870015487,1,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
51_00000000000000000002,2B,2025,2025-01-01,45.28091870015487,1,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
51_00000000000000000003,3,2025,2025-01-01,45.91809318494052,1,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
51_00000000000000000004,4,2025,2025-01-01,45.91809318494052,1,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
51_00000000000000000005,5,2025,2025-01-01,45.91809318494052,1,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
51_00000000000000000006,6,2025,2025-01-01,45.28091870015487,1,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
51_00000000000000000007,7,2025,2025-01-01,45.28091870015487,1,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
51_00000000000000000008,8,2025,2025-01-01,45.28091870015487,1,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
51_00000000000000000009,9,2025,2025-01-01,45.28091870015487,1,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
51_0000000000000000000a,10,2025,2025-01-01,45.28091870015487,1,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
51_0000000000000000000b,11,2025,2025-01-01,45.28091870015487,1,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
51_0000000000000000000c,13,2025,2025-01-01,45.91809318494052,1,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
51_0000000000000000000d,14,2025,2025-01-01,45.28091870015487,1,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
52_00000000000000000000,1,2025,2025-02-01,269.8200080692768,2,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
52_00000000000000000001,2A,2025,2025-02-01,269.8200080692768,2,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
52_00000000000000000002,2B,2025,2025-02-01,269.8200080692768,2,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
52_00000000000000000003,3,2025,2025-02-01,214.22491705417633,2,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
52_00000000000000000004,4,2025,2025-02-01,214.22491705417633,2,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
52_00000000000000000005,5,2025,2025-02-01,214.22491705417633,2,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
52_00000000000000000006,6,2025,2025-02-01,269.8200080692768,2,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
52_00000000000000000007,7,2025,2025-02-01,269.8200080692768,2,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
52_00000000000000000008,8,2025,2025-02-01,269.8200080692768,2,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
52_00000000000000000009,9,2025,2025-02-01,269.8200080692768,2,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
52_0000000000000000000a,10,2025,2025-02-01,269.8200080692768,2,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
52_0000000000000000000b,11,2025,2025-02-01,269.8200080692768,2,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
52_0000000000000000000c,13,2025,2025-02-01,214.22491705417633,2,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
52_0000000000000000000d,14,2025,2025-02-01,269.8200080692768,2,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
53_00000000000000000000,1,2025,2025-03-01,361.3175697289407,3,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
53_00000000000000000001,2A,2025,2025-03-01,361.3175697289407,3,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
53_00000000000000000002,2B,2025,2025-03-01,361.3175697289407,3,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
53_00000000000000000003,3,2025,2025-03-01,319.12664615456015,3,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
53_00000000000000000004,4,2025,2025-03-01,319.12664615456015,3,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
53_00000000000000000005,5,2025,2025-03-01,319.12664615456015,3,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
53_00000000000000000006,6,2025,2025-03-01,361.3175697289407,3,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
53_00000000000000000007,7,2025,2025-03-01,361.3175697289407,3,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
53_00000000000000000008,8,2025,2025-03-01,361.3175697289407,3,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
53_00000000000000000009,9,2025,2025-03-01,361.3175697289407,3,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
53_0000000000000000000a,10,2025,2025-03-01,361.3175697289407,3,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
53_0000000000000000000b,11,2025,2025-03-01,361.3175697289407,3,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
53_0000000000000000000c,13,2025,2025-03-01,319.12664615456015,3,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
53_0000000000000000000d,14,2025,2025-03-01,361.3175697289407,3,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
54_00000000000000000000,1,2025,2025-04-01,170.56989814713597,4,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
54_00000000000000000001,2A,2025,2025-04-01,170.56989814713597,4,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
54_00000000000000000002,2B,2025,2025-04-01,170.56989814713597,4,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
54_00000000000000000003,3,2025,2025-04-01,103.87291415035725,4,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
54_00000000000000000004,4,2025,2025-04-01,103.87291415035725,4,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
54_00000000000000000005,5,2025,2025-04-01,103.87291415035725,4,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
54_00000000000000000006,6,2025,2025-04-01,170.56989814713597,4,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
54_00000000000000000007,7,2025,2025-04-01,170.56989814713597,4,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
54_00000000000000000008,8,2025,2025-04-01,170.56989814713597,4,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
54_00000000000000000009,9,2025,2025-04-01,170.56989814713597,4,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
54_0000000000000000000a,10,2025,2025-04-01,170.56989814713597,4,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
54_0000000000000000000b,11,2025,2025-04-01,170.56989814713597,4,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
54_0000000000000000000c,13,2025,2025-04-01,103.87291415035725,4,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
54_0000000000000000000d,14,2025,2025-04-01,170.56989814713597,4,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
55_00000000000000000000,1,2025,2025-05-01,43.88867170084268,5,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
55_00000000000000000001,2A,2025,2025-05-01,43.88867170084268,5,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
55_00000000000000000002,2B,2025,2025-05-01,43.88867170084268,5,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
55_00000000000000000003,3,2025,2025-05-01,48.24590563774109,5,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
55_00000000000000000004,4,2025,2025-05-01,48.24590563774109,5,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
55_00000000000000000005,5,2025,2025-05-01,48.24590563774109,5,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
55_00000000000000000006,6,2025,2025-05-01,43.88867170084268,5,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
55_00000000000000000007,7,2025,2025-05-01,43.88867170084268,5,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
55_00000000000000000008,8,2025,2025-05-01,43.88867170084268,5,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
55_00000000000000000009,9,2025,2025-05-01,43.88867170084268,5,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
55_0000000000000000000a,10,2025,2025-05-01,43.88867170084268,5,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
55_0000000000000000000b,11,2025,2025-05-01,43.88867170084268,5,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
55_0000000000000000000c,13,2025,2025-05-01,48.24590563774109,5,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
55_0000000000000000000d,14,2025,2025-05-01,43.88867170084268,5,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
56_00000000000000000000,1,2025,2025-06-01,21.881900459062308,6,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
56_00000000000000000001,2A,2025,2025-06-01,21.881900459062308,6,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
56_00000000000000000002,2B,2025,2025-06-01,21.881900459062308,6,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
56_00000000000000000003,3,2025,2025-06-01,22.55609172396362,6,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
56_00000000000000000004,4,2025,2025-06-01,22.55609172396362,6,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
56_00000000000000000005,5,2025,2025-06-01,22.55609172396362,6,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
56_00000000000000000006,6,2025,2025-06-01,21.881900459062308,6,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
56_00000000000000000007,7,2025,2025-06-01,21.881900459062308,6,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
56_00000000000000000008,8,2025,2025-06-01,21.881900459062308,6,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
56_00000000000000000009,9,2025,2025-06-01,21.881900459062308,6,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
56_0000000000000000000a,10,2025,2025-06-01,21.881900459062308,6,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
56_0000000000000000000b,11,2025,2025-06-01,21.881900459062308,6,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
56_0000000000000000000c,13,2025,2025-06-01,22.55609172396362,6,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
56_0000000000000000000d,14,2025,2025-06-01,21.881900459062308,6,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
57_00000000000000000000,1,2025,2025-07-01,19.704292088747025,7,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
57_00000000000000000001,2A,2025,2025-07-01,19.704292088747025,7,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
57_00000000000000000002,2B,2025,2025-07-01,19.704292088747025,7,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
57_00000000000000000003,3,2025,2025-07-01,20.996983975172043,7,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
57_00000000000000000004,4,2025,2025-07-01,20.996983975172043,7,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
57_00000000000000000005,5,2025,2025-07-01,20.996983975172043,7,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
57_00000000000000000006,6,2025,2025-07-01,19.704292088747025,7,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
57_00000000000000000007,7,2025,2025-07-01,19.704292088747025,7,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
57_00000000000000000008,8,2025,2025-07-01,19.704292088747025,7,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
57_00000000000000000009,9,2025,2025-07-01,19.704292088747025,7,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
57_0000000000000000000a,10,2025,2025-07-01,19.704292088747025,7,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
57_0000000000000000000b,11,2025,2025-07-01,19.704292088747025,7,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
57_0000000000000000000c,13,2025,2025-07-01,20.996983975172043,7,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
57_0000000000000000000d,14,2025,2025-07-01,19.704292088747025,7,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
58_00000000000000000000,1,2025,2025-08-01,5.23546146415174,8,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
58_00000000000000000001,2A,2025,2025-08-01,5.23546146415174,8,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
58_00000000000000000002,2B,2025,2025-08-01,5.23546146415174,8,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
58_00000000000000000003,3,2025,2025-08-01,6.247720807790756,8,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
58_00000000000000000004,4,2025,2025-08-01,6.247720807790756,8,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
58_00000000000000000005,5,2025,2025-08-01,6.247720807790756,8,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
58_00000000000000000006,6,2025,2025-08-01,5.23546146415174,8,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
58_00000000000000000007,7,2025,2025-08-01,5.23546146415174,8,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
58_00000000000000000008,8,2025,2025-08-01,5.23546146415174,8,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
58_00000000000000000009,9,2025,2025-08-01,5.23546146415174,8,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
58_0000000000000000000a,10,2025,2025-08-01,5.23546146415174,8,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
58_0000000000000000000b,11,2025,2025-08-01,5.23546146415174,8,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
58_0000000000000000000c,13,2025,2025-08-01,6.247720807790756,8,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
58_0000000000000000000d,14,2025,2025-08-01,5.23546146415174,8,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
59_00000000000000000000,1,2025,2025-09-01,6.3305800328962505,9,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
